store_name,category,category_link,image_link,store_link
E-city Supermarket,Beauty & Personal Care,https://www.elgrocer.com/store/e-city-supermarket/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Health & Wellness,https://www.elgrocer.com/store/e-city-supermarket/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Pasta & Rice,https://www.elgrocer.com/store/e-city-supermarket/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/e-city-supermarket/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Frozen Foods,https://www.elgrocer.com/store/e-city-supermarket/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Sauces & Dressings,https://www.elgrocer.com/store/e-city-supermarket/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Condiments,https://www.elgrocer.com/store/e-city-supermarket/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Cans & Jars,https://www.elgrocer.com/store/e-city-supermarket/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Soups & Oil,https://www.elgrocer.com/store/e-city-supermarket/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Home Baking,https://www.elgrocer.com/store/e-city-supermarket/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Organic,https://www.elgrocer.com/store/e-city-supermarket/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Homeware,https://www.elgrocer.com/store/e-city-supermarket/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Kitchenware,https://www.elgrocer.com/store/e-city-supermarket/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Dining,https://www.elgrocer.com/store/e-city-supermarket/dining,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/177/medium/Dining.jpg?1606418870,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Stationery and Misc,https://www.elgrocer.com/store/e-city-supermarket/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Food To Go,https://www.elgrocer.com/store/e-city-supermarket/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Electronics,https://www.elgrocer.com/store/e-city-supermarket/electronics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/802/medium/Elect.jpg?1539854155,https://www.elgrocer.com/store/e-city-supermarket/categories
E-city Supermarket,Camping & Outdoor,https://www.elgrocer.com/store/e-city-supermarket/camping-outdoor,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/312/medium/cat_img.jpg?1607008573,https://www.elgrocer.com/store/e-city-supermarket/categories
Vlcc - Trade Center,Offers,https://www.elgrocer.com/store/vlcc-trade-center/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/vlcc-trade-center/categories
Vlcc - Trade Center,Face Care,https://www.elgrocer.com/store/vlcc-trade-center/face-care-342282,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/vlcc-trade-center/categories
Vlcc - Trade Center,Foot Care,https://www.elgrocer.com/store/vlcc-trade-center/foot-care,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/vlcc-trade-center/categories
Vlcc - Trade Center,Skin Care,https://www.elgrocer.com/store/vlcc-trade-center/skin-care-674173,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/vlcc-trade-center/categories
Vlcc - Trade Center,Hair Care,https://www.elgrocer.com/store/vlcc-trade-center/hair-care-338117,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/vlcc-trade-center/categories
Union Coop Usq,Offers,https://www.elgrocer.com/store/union-coop-usq/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Fruits & Vegetables,https://www.elgrocer.com/store/union-coop-usq/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Meats & Seafood,https://www.elgrocer.com/store/union-coop-usq/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Snacks,https://www.elgrocer.com/store/union-coop-usq/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Baby & Kids,https://www.elgrocer.com/store/union-coop-usq/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Beverages,https://www.elgrocer.com/store/union-coop-usq/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Dairy & Eggs,https://www.elgrocer.com/store/union-coop-usq/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Deli,https://www.elgrocer.com/store/union-coop-usq/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Bakery,https://www.elgrocer.com/store/union-coop-usq/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Home Care,https://www.elgrocer.com/store/union-coop-usq/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Laundry,https://www.elgrocer.com/store/union-coop-usq/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Beauty & Personal Care,https://www.elgrocer.com/store/union-coop-usq/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Health & Wellness,https://www.elgrocer.com/store/union-coop-usq/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Pasta & Rice,https://www.elgrocer.com/store/union-coop-usq/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/union-coop-usq/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Frozen Foods,https://www.elgrocer.com/store/union-coop-usq/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Sauces & Dressings,https://www.elgrocer.com/store/union-coop-usq/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Condiments,https://www.elgrocer.com/store/union-coop-usq/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Cans & Jars,https://www.elgrocer.com/store/union-coop-usq/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Soups & Oil,https://www.elgrocer.com/store/union-coop-usq/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Home Baking,https://www.elgrocer.com/store/union-coop-usq/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Organic,https://www.elgrocer.com/store/union-coop-usq/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Vegan,https://www.elgrocer.com/store/union-coop-usq/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Pet Supplies,https://www.elgrocer.com/store/union-coop-usq/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Homeware,https://www.elgrocer.com/store/union-coop-usq/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Kitchenware,https://www.elgrocer.com/store/union-coop-usq/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Dining,https://www.elgrocer.com/store/union-coop-usq/dining,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/177/medium/Dining.jpg?1606418870,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Small Appliances,https://www.elgrocer.com/store/union-coop-usq/small-appliances,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/280/medium/small_appliances.jpg?1607013097,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Sports & Fitness,https://www.elgrocer.com/store/union-coop-usq/sports-fitness,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Stationery and Misc,https://www.elgrocer.com/store/union-coop-usq/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Euromercato,https://www.elgrocer.com/store/union-coop-usq/euromercato,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/744/medium/Banner_300x180.jpg?1587476235,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Food To Go,https://www.elgrocer.com/store/union-coop-usq/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Electronics,https://www.elgrocer.com/store/union-coop-usq/electronics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/802/medium/Elect.jpg?1539854155,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Premium Perfumes,https://www.elgrocer.com/store/union-coop-usq/premium-perfumes,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/801/medium/Perfume.jpg?1539853310,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Prepaid Cards,https://www.elgrocer.com/store/union-coop-usq/prepaid-cards-218,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/218/medium/14._Recharge_Cards.jpg?1478508584,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Garden,https://www.elgrocer.com/store/union-coop-usq/garden,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/union-coop-usq/categories
Union Coop Usq,Camping & Outdoor,https://www.elgrocer.com/store/union-coop-usq/camping-outdoor,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/312/medium/cat_img.jpg?1607008573,https://www.elgrocer.com/store/union-coop-usq/categories
Marks & Spencer - Dfc,Offers,https://www.elgrocer.com/store/marks-spencer-dfc/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,Valentine Offers,https://www.elgrocer.com/store/marks-spencer-dfc/valentine-offers,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,Fruits & Vegetables,https://www.elgrocer.com/store/marks-spencer-dfc/fruits-vegetables-2823,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/823/medium/Fruits_300x180.jpg?1601585892,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,Organic,https://www.elgrocer.com/store/marks-spencer-dfc/organic-3634,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,Bakery,https://www.elgrocer.com/store/marks-spencer-dfc/bakery-1766,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/766/medium/Banner_300x180_desserts.jpg?1588787155,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,Dairy & Eggs,https://www.elgrocer.com/store/marks-spencer-dfc/dairy-eggs-2816,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/816/medium/Dairy_300x180.jpg?1601585911,https://www.elgrocer.com/store/marks-spencer-dfc/categories
Marks & Spencer - Dfc,"Meat, Poultry & Fish",https://www.elgrocer.com/store/marks-spencer-dfc/meat-poultry-fish,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/827/medium/MPF_300x180.jpg?1601585872,https://www.elgrocer.com/store/marks-spencer-dfc/categories
